actual_cost,ccg,date,items,quantity,row_id,row_name,setting
38.16,14L,2017-09-01,8,139,Y02210,INTERMEDIATE CARE,9
17.36,14L,2017-09-01,8,157,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
479.8,14L,2017-09-01,138,5865,Y02325,CHARLESTOWN MD,4
907.05,14L,2017-09-01,67,9871,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
681.35,14L,2017-09-01,134,8362,Y02520,SIMPSON MEDICAL PRACTICE,4
2617.07,14L,2017-09-01,471,28475,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
3567.28,14L,2017-09-01,945,31571,Y02849,CITY HEALTH CENTRE,4
2028.88,14L,2017-09-01,539,26045,Y02890,HAWTHORN MC,4
929.46,14L,2017-09-01,205,11372,Y02960,NEW BANK HEALTH,4
12.9,14L,2017-09-01,2,34,Y03328,TURNING POINT SMITHFIELD SERVICE,9
2.05,14L,2017-09-01,1,200,Y04084,PAHNT COMMUNITY SERVICES,9
11.31,14L,2017-09-01,5,363,Y04086,MFT ADULT COMMUNITY SERVICES,9
58.1,14L,2017-09-01,12,223,Y04380,CRISIS RESPONSE TEAM,9
747.67,14L,2017-09-01,201,8305,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
20.44,14L,2017-09-01,5,96,Y04584,INTERMEDIATE CARE (THE PEELE),0
463.67,14L,2017-09-01,143,4877,Y04605,SMGPF,9
26.39,14L,2017-09-01,5,584,Y04983,NORTHERN HEALTH HUB 1,0
26.24,14L,2017-09-01,12,270,Y05071,NORTHERN HEALTH GPPO HUB 2,0
3.43,14L,2017-09-01,3,151,Y05072,NORTHERN HEALTH GPPO HUB 4,0
635.05,14L,2017-09-01,155,7729,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
2188.56,14L,2017-10-01,561,26820,P84004,FIVE OAKS FAMILIY PRACTICE,4
419.77,14L,2017-10-01,121,5282,P84005,THE VALLANCE CENTRE,4
1878.68,14L,2017-10-01,308,15180,P84009,AILSA CRAIG MEDICAL CENTRE,4
2465.48,14L,2017-10-01,413,19011,P84010,THE BORCHARDT MEDICAL CENTRE,4
2685.02,14L,2017-10-01,627,25785,P84012,NORTHENDEN GROUP PRACTICE,4
1162.82,14L,2017-10-01,336,13788,P84014,RK MEDICAL PRACTICE,4
1719.97,14L,2017-10-01,406,21826,P84016,LEVENSHULME MEDICAL PRACTICE,4
1376.73,14L,2017-10-01,343,14940,P84017,LADYBARN GROUP PRACTICE,4
935.74,14L,2017-10-01,200,6183,P84018,MAULDETH MEDICAL CENTRE,4
2772.2,14L,2017-10-01,567,23788,P84019,VALENTINE MEDICAL CENTRE,4
1874.38,14L,2017-10-01,536,23240,P84020,PEEL HALL MEDICAL CENTRE,4
2151.02,14L,2017-10-01,481,20001,P84021,THE MAPLES MEDICAL CENTRE,4
868.07,14L,2017-10-01,260,10602,P84022,KINGSWAY MEDICAL PRACTICE,4
1060.52,14L,2017-10-01,226,12532,P84023,SURREY LODGE PRACTICE,4
2701.67,14L,2017-10-01,650,27612,P84024,BOWLAND MEDICAL PRACTICE,4
1204.24,14L,2017-10-01,436,17562,P84025,ST GEORGE'S MEDICAL CENTRE,4
855.25,14L,2017-10-01,222,10731,P84026,DICKENSON ROAD MEDICAL CENTRE,4
900.16,14L,2017-10-01,228,12293,P84027,WEST POINT MEDICAL CENTRE,4
1811.99,14L,2017-10-01,597,24866,P84028,GORTON MEDICAL CENTRE,4
3284.85,14L,2017-10-01,819,43056,P84029,BENCHILL MEDICAL PRACTICE,4
3169.5,14L,2017-10-01,601,35408,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
1326.24,14L,2017-10-01,336,13359,P84032,DRS HANIF & BANNURU,4
1242.15,14L,2017-10-01,373,14652,P84033,BEACON MEDICAL CENTRE,4
2273.37,14L,2017-10-01,448,18832,P84034,BARLOW MEDICAL CENTRE,4
3099.23,14L,2017-10-01,661,25373,P84035,BODEY MEDICAL CENTRE,4
1520.24,14L,2017-10-01,292,15337,P84037,DR CUNNINGHAM & PARTNERS,4
1907.98,14L,2017-10-01,417,19910,P84038,ASHVILLE SURGERY,4
1059.22,14L,2017-10-01,190,8751,P84039,THE RANGE MEDICAL CENTRE,4
1508.7,14L,2017-10-01,373,17986,P84040,CONRAN MEDICAL CENTRE,4
3058.36,14L,2017-10-01,391,19569,P84041,CORNERSTONE FAMILY PRACTICE,4
1695.13,14L,2017-10-01,341,13209,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
2926.37,14L,2017-10-01,484,22650,P84043,CORNISHWAY GROUP PRACTICE,4
1212.46,14L,2017-10-01,279,10603,P84045,THE PARK MEDICAL CENTRE,4
2426.4,14L,2017-10-01,519,28777,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1477.62,14L,2017-10-01,317,11281,P84047,DROYLSDEN RD FAMILY PRACTICE,4
1876.8,14L,2017-10-01,429,15639,P84048,TREGENNA GROUP PRACTICE,4
3505.54,14L,2017-10-01,806,34896,P84049,THE AVENUE MEDICAL CENTRE,4
1074.52,14L,2017-10-01,280,12544,P84050,MOUNT ROAD SURGERY,4
1330.06,14L,2017-10-01,284,12085,P84051,EASTLANDS MEDICAL CENTRE,4
1533.96,14L,2017-10-01,363,15454,P84052,WEST GORTON MEDICAL PRACTICE,4
1639.51,14L,2017-10-01,346,16696,P84053,ASHCROFT SURGERY,4
1223.53,14L,2017-10-01,375,14671,P84054,WHITLEY ROAD MEDICAL CENTRE,4
594.25,14L,2017-10-01,188,9028,P84055,MERSEYBANK SURGERY,4
968.87,14L,2017-10-01,223,9531,P84056,PRINCESS ROAD SURGERY,4
503.33,14L,2017-10-01,94,6220,P84059,LIME SQUARE MEDICAL CENTRE,4
1498.33,14L,2017-10-01,311,11794,P84061,BROOKLANDS MEDICAL PRACTICE,4
764.86,14L,2017-10-01,188,6728,P84062,BROOKDALE SURGERY,4
1160.01,14L,2017-10-01,156,6198,P84064,NEW ISLINGTON MEDICAL CENTRE,4
861.59,14L,2017-10-01,197,8981,P84065,THE SINGH MEDICAL PRACTICE,4
682.7,14L,2017-10-01,185,7819,P84066,DAVID MEDICAL CENTRE,4
1938.77,14L,2017-10-01,365,14958,P84067,HAZELDENE MEDICAL CENTRE,4
2112.85,14L,2017-10-01,412,17867,P84068,CHORLTON FAMILY PRACTICE,4
1207.09,14L,2017-10-01,288,13730,P84070,NEWTON HEATH MEDICAL CENTRE,4
739.45,14L,2017-10-01,226,8834,P84071,WILBRAHAM SURGERY,4
2266.59,14L,2017-10-01,549,26403,P84072,THE ROBERT DARBISHIRE PRACTICE,4
2720.83,14L,2017-10-01,521,29275,P84074,WELLFIELD MEDICAL CENTRE,4
433.79,14L,2017-10-01,88,4560,P84605,FERNCLOUGH SURGERY,4
1080.56,14L,2017-10-01,279,14949,P84611,"DR CHIU, KOH AND GAN",4
1476.22,14L,2017-10-01,255,13560,P84616,MANCHESTER MEDICAL,4
577.59,14L,2017-10-01,181,7470,P84626,WILMSLOW ROAD SURGERY,4
1671.13,14L,2017-10-01,359,15112,P84630,THE ARCH MEDICAL PRACTICE,4
539.93,14L,2017-10-01,121,4248,P84631,ARTANE MEDICAL CENTRE,4
614.98,14L,2017-10-01,99,5028,P84635,THE WHITSWOOD PRACTICE,4
479.35,14L,2017-10-01,162,7655,P84637,DR KHAN'S PRACTICE,4
173.44,14L,2017-10-01,72,2180,P84639,FALLOWFIELD MEDICAL CENTRE,4
777.97,14L,2017-10-01,197,11167,P84640,QUEENS MEDICAL CENTRE,4
962.43,14L,2017-10-01,191,10043,P84644,PARKSIDE SURGERY,4
1251.62,14L,2017-10-01,308,15520,P84645,PARK VIEW MEDICAL CENTRE,4
1121.27,14L,2017-10-01,172,6867,P84650,THE ALEXANDRA PRACTICE,4
665.46,14L,2017-10-01,206,9911,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
1207.29,14L,2017-10-01,279,11412,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
3267.77,14L,2017-10-01,232,13436,P84663,THE NEVILLE FAMILY CENTRE,4
141.93,14L,2017-10-01,77,2587,P84665,AL-SHIFA MEDICAL CENTRE,4
1414.34,14L,2017-10-01,319,12968,P84669,CORNBROOK MEDICAL PRACTICE,4
1201.54,14L,2017-10-01,162,5353,P84672,WOODLANDS MEDICAL PRACTICE,4
1716.95,14L,2017-10-01,401,12863,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
2968.74,14L,2017-10-01,692,32192,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
387.73,14L,2017-10-01,87,3487,P84679,WILLOWBANK SURGERY,4
972.43,14L,2017-10-01,147,7822,P84682,BURNAGE HEALTHCARE PRACTICE,4
556.16,14L,2017-10-01,153,5820,P84683,THE DOC'S SURGERY,4
582.91,14L,2017-10-01,167,6506,P84684,JOLLY MEDICAL CENTRE,4
768.7,14L,2017-10-01,213,13244,P84689,LONGSIGHT MEDICAL PRACTICE,4
464.29,14L,2017-10-01,188,6266,P84690,DAM HEAD MEDICAL CENTRE,4
1.48,14L,2017-10-01,1,21,Y00490,VIOLENT PATIENT ENHANCED SERVICE 1,9
3120.8,14L,2017-10-01,749,27527,Y00707,PCEC,1
0.8,14L,2017-10-01,1,28,Y01249,BUCCLEUCH LODGE ICF,0
265.13,14L,2017-10-01,115,4204,Y01695,MP VICTORIA MILL,4
32.03,14L,2017-10-01,9,332,Y02210,INTERMEDIATE CARE,9
74.4,14L,2017-10-01,23,675,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
561.23,14L,2017-10-01,141,7348,Y02325,CHARLESTOWN MD,4
789.03,14L,2017-10-01,90,7701,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
977.67,14L,2017-10-01,178,12550,Y02520,SIMPSON MEDICAL PRACTICE,4
2380.63,14L,2017-10-01,537,35872,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
3817.79,14L,2017-10-01,1036,37787,Y02849,CITY HEALTH CENTRE,4
2821.32,14L,2017-10-01,699,35455,Y02890,HAWTHORN MC,4
1640.06,14L,2017-10-01,244,16231,Y02960,NEW BANK HEALTH,4
12.44,14L,2017-10-01,1,28,Y03328,TURNING POINT SMITHFIELD SERVICE,9
2.95,14L,2017-10-01,2,215,Y04084,PAHNT COMMUNITY SERVICES,9
95.34,14L,2017-10-01,4,435,Y04086,MFT ADULT COMMUNITY SERVICES,9
13.99,14L,2017-10-01,9,153,Y04380,CRISIS RESPONSE TEAM,9
473.91,14L,2017-10-01,205,8560,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
37.54,14L,2017-10-01,9,110,Y04584,INTERMEDIATE CARE (THE PEELE),0
526.22,14L,2017-10-01,159,5627,Y04605,SMGPF,9
1.58,14L,2017-10-01,1,28,Y04983,NORTHERN HEALTH HUB 1,0
62.44,14L,2017-10-01,8,618,Y05071,NORTHERN HEALTH GPPO HUB 2,0
679.73,14L,2017-10-01,164,9006,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
2239.46,14L,2017-11-01,531,26368,P84004,FIVE OAKS FAMILIY PRACTICE,4
353.3,14L,2017-11-01,146,5545,P84005,THE VALLANCE CENTRE,4
1636.58,14L,2017-11-01,324,15328,P84009,AILSA CRAIG MEDICAL CENTRE,4
2467.85,14L,2017-11-01,425,19988,P84010,THE BORCHARDT MEDICAL CENTRE,4
3030.37,14L,2017-11-01,571,25872,P84012,NORTHENDEN GROUP PRACTICE,4
1334.49,14L,2017-11-01,336,16217,P84014,RK MEDICAL PRACTICE,4
1832.59,14L,2017-11-01,390,20763,P84016,LEVENSHULME MEDICAL PRACTICE,4
1729.63,14L,2017-11-01,390,16827,P84017,LADYBARN GROUP PRACTICE,4
982.71,14L,2017-11-01,204,7925,P84018,MAULDETH MEDICAL CENTRE,4
2944.04,14L,2017-11-01,707,30058,P84019,VALENTINE MEDICAL CENTRE,4
2086.72,14L,2017-11-01,506,23302,P84020,PEEL HALL MEDICAL CENTRE,4
2524.1,14L,2017-11-01,534,23415,P84021,THE MAPLES MEDICAL CENTRE,4
954.64,14L,2017-11-01,262,11916,P84022,KINGSWAY MEDICAL PRACTICE,4
890.63,14L,2017-11-01,243,11460,P84023,SURREY LODGE PRACTICE,4
3598.24,14L,2017-11-01,672,27160,P84024,BOWLAND MEDICAL PRACTICE,4
1435.33,14L,2017-11-01,463,20694,P84025,ST GEORGE'S MEDICAL CENTRE,4
717.84,14L,2017-11-01,199,9236,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1064.86,14L,2017-11-01,284,12741,P84027,WEST POINT MEDICAL CENTRE,4
1656.1,14L,2017-11-01,544,21962,P84028,GORTON MEDICAL CENTRE,4
4405.76,14L,2017-11-01,851,47592,P84029,BENCHILL MEDICAL PRACTICE,4
2656.84,14L,2017-11-01,566,32652,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
2492.9,14L,2017-11-01,335,17580,P84032,DRS HANIF & BANNURU,4
1193.38,14L,2017-11-01,348,15005,P84033,BEACON MEDICAL CENTRE,4
2595.37,14L,2017-11-01,448,19044,P84034,BARLOW MEDICAL CENTRE,4
2830.9,14L,2017-11-01,656,23170,P84035,BODEY MEDICAL CENTRE,4
1257.49,14L,2017-11-01,303,15619,P84037,DR CUNNINGHAM & PARTNERS,4
1758.43,14L,2017-11-01,363,20308,P84038,ASHVILLE SURGERY,4
1214.32,14L,2017-11-01,209,8955,P84039,THE RANGE MEDICAL CENTRE,4
1698.07,14L,2017-11-01,394,19293,P84040,CONRAN MEDICAL CENTRE,4
2350.02,14L,2017-11-01,348,19089,P84041,CORNERSTONE FAMILY PRACTICE,4
2156.37,14L,2017-11-01,392,16233,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
1949.05,14L,2017-11-01,383,19176,P84043,CORNISHWAY GROUP PRACTICE,4
1330.49,14L,2017-11-01,281,11285,P84045,THE PARK MEDICAL CENTRE,4
2873.25,14L,2017-11-01,565,36480,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1401.06,14L,2017-11-01,299,12063,P84047,DROYLSDEN RD FAMILY PRACTICE,4
1961.11,14L,2017-11-01,480,17843,P84048,TREGENNA GROUP PRACTICE,4
5210.16,14L,2017-11-01,957,46831,P84049,THE AVENUE MEDICAL CENTRE,4
1191.01,14L,2017-11-01,274,14978,P84050,MOUNT ROAD SURGERY,4
1432.46,14L,2017-11-01,267,10783,P84051,EASTLANDS MEDICAL CENTRE,4
1720.44,14L,2017-11-01,370,17264,P84052,WEST GORTON MEDICAL PRACTICE,4
1106.34,14L,2017-11-01,329,15544,P84053,ASHCROFT SURGERY,4
1272.5,14L,2017-11-01,395,14689,P84054,WHITLEY ROAD MEDICAL CENTRE,4
1113.97,14L,2017-11-01,205,11174,P84055,MERSEYBANK SURGERY,4
847.04,14L,2017-11-01,210,9381,P84056,PRINCESS ROAD SURGERY,4
589.58,14L,2017-11-01,144,7823,P84059,LIME SQUARE MEDICAL CENTRE,4
1912.79,14L,2017-11-01,266,11973,P84061,BROOKLANDS MEDICAL PRACTICE,4
936.12,14L,2017-11-01,154,6993,P84062,BROOKDALE SURGERY,4
1248.37,14L,2017-11-01,203,10414,P84064,NEW ISLINGTON MEDICAL CENTRE,4
886.3,14L,2017-11-01,201,9669,P84065,THE SINGH MEDICAL PRACTICE,4
974.55,14L,2017-11-01,195,9058,P84066,DAVID MEDICAL CENTRE,4
1709.5,14L,2017-11-01,407,19627,P84067,HAZELDENE MEDICAL CENTRE,4
1868.05,14L,2017-11-01,439,20601,P84068,CHORLTON FAMILY PRACTICE,4
1489.67,14L,2017-11-01,301,17300,P84070,NEWTON HEATH MEDICAL CENTRE,4
795.02,14L,2017-11-01,200,8031,P84071,WILBRAHAM SURGERY,4
2791.63,14L,2017-11-01,616,26913,P84072,THE ROBERT DARBISHIRE PRACTICE,4
2580.75,14L,2017-11-01,519,30347,P84074,WELLFIELD MEDICAL CENTRE,4
333.86,14L,2017-11-01,94,4138,P84605,FERNCLOUGH SURGERY,4
758.8,14L,2017-11-01,248,13652,P84611,"DR CHIU, KOH AND GAN",4
1379.71,14L,2017-11-01,271,13922,P84616,MANCHESTER MEDICAL,4
851.94,14L,2017-11-01,261,10386,P84626,WILMSLOW ROAD SURGERY,4
2398.55,14L,2017-11-01,404,17071,P84630,THE ARCH MEDICAL PRACTICE,4
961.86,14L,2017-11-01,137,6741,P84631,ARTANE MEDICAL CENTRE,4
1179.52,14L,2017-11-01,161,10332,P84635,THE WHITSWOOD PRACTICE,4
1034.21,14L,2017-11-01,166,7921,P84637,DR KHAN'S PRACTICE,4
302.77,14L,2017-11-01,86,3735,P84639,FALLOWFIELD MEDICAL CENTRE,4
1119.66,14L,2017-11-01,159,11551,P84640,QUEENS MEDICAL CENTRE,4
749.31,14L,2017-11-01,200,10649,P84644,PARKSIDE SURGERY,4
2443.41,14L,2017-11-01,325,21297,P84645,PARK VIEW MEDICAL CENTRE,4
1055.59,14L,2017-11-01,191,8613,P84650,THE ALEXANDRA PRACTICE,4
767.07,14L,2017-11-01,211,9486,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
1037.55,14L,2017-11-01,250,12231,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
1148.41,14L,2017-11-01,267,12065,P84663,THE NEVILLE FAMILY CENTRE,4
135.75,14L,2017-11-01,77,2776,P84665,AL-SHIFA MEDICAL CENTRE,4
1728.33,14L,2017-11-01,365,17108,P84669,CORNBROOK MEDICAL PRACTICE,4
511.68,14L,2017-11-01,167,6523,P84672,WOODLANDS MEDICAL PRACTICE,4
2366.97,14L,2017-11-01,461,17612,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
2757.78,14L,2017-11-01,607,30178,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
258.22,14L,2017-11-01,78,3559,P84679,WILLOWBANK SURGERY,4
926.59,14L,2017-11-01,140,7166,P84682,BURNAGE HEALTHCARE PRACTICE,4
725.67,14L,2017-11-01,165,6005,P84683,THE DOC'S SURGERY,4
753.84,14L,2017-11-01,135,6592,P84684,JOLLY MEDICAL CENTRE,4
780.6,14L,2017-11-01,203,14102,P84689,LONGSIGHT MEDICAL PRACTICE,4
739.07,14L,2017-11-01,178,6156,P84690,DAM HEAD MEDICAL CENTRE,4
70.03,14L,2017-11-01,2,290,P84696,COMMUNITY PAEDIATRICIANS,9
2307.71,14L,2017-11-01,625,24546,Y00707,PCEC,1
611.63,14L,2017-11-01,108,6169,Y01695,MP VICTORIA MILL,4
36.45,14L,2017-11-01,4,87,Y02210,INTERMEDIATE CARE,9
119.05,14L,2017-11-01,13,456,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
1534.61,14L,2017-11-01,200,14021,Y02325,CHARLESTOWN MD,4
1088.01,14L,2017-11-01,70,7758,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
1066.37,14L,2017-11-01,182,11790,Y02520,SIMPSON MEDICAL PRACTICE,4
2412.81,14L,2017-11-01,536,39538,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
4162.83,14L,2017-11-01,1146,45242,Y02849,CITY HEALTH CENTRE,4
3088.02,14L,2017-11-01,600,35057,Y02890,HAWTHORN MC,4
727.94,14L,2017-11-01,203,13194,Y02960,NEW BANK HEALTH,4
3.13,14L,2017-11-01,2,15,Y03328,TURNING POINT SMITHFIELD SERVICE,9
2.58,14L,2017-11-01,2,70,Y04084,PAHNT COMMUNITY SERVICES,9
3.55,14L,2017-11-01,3,31,Y04086,MFT ADULT COMMUNITY SERVICES,9
1.09,14L,2017-11-01,1,100,Y04087,UHSM COMMUNITY SERVICES,9
54.75,14L,2017-11-01,11,169,Y04380,CRISIS RESPONSE TEAM,9
646.91,14L,2017-11-01,226,10551,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
3.81,14L,2017-11-01,4,68,Y04584,INTERMEDIATE CARE (THE PEELE),0
603.2,14L,2017-11-01,174,6884,Y04605,SMGPF,9
12.2,14L,2017-11-01,1,200,Y04983,NORTHERN HEALTH HUB 1,0
12.37,14L,2017-11-01,1,200,Y05061,NORTHERN HEALTH GPPO HUB 3,0
64.65,14L,2017-11-01,10,630,Y05071,NORTHERN HEALTH GPPO HUB 2,0
3.42,14L,2017-11-01,3,57,Y05072,NORTHERN HEALTH GPPO HUB 4,0
651.86,14L,2017-11-01,165,10798,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
1.09,14L,2017-11-01,1,100,Y05947,NORTHERN HEALTH GPPO - JOLLY HIPC,0
2044.41,14L,2017-12-01,585,28110,P84004,FIVE OAKS FAMILIY PRACTICE,4
454.48,14L,2017-12-01,126,5398,P84005,THE VALLANCE CENTRE,4
2119.6,14L,2017-12-01,333,15210,P84009,AILSA CRAIG MEDICAL CENTRE,4
2759.11,14L,2017-12-01,468,21181,P84010,THE BORCHARDT MEDICAL CENTRE,4
2537.34,14L,2017-12-01,584,25358,P84012,NORTHENDEN GROUP PRACTICE,4
1151.06,14L,2017-12-01,320,12200,P84014,RK MEDICAL PRACTICE,4
1936.03,14L,2017-12-01,356,17874,P84016,LEVENSHULME MEDICAL PRACTICE,4
1733.93,14L,2017-12-01,384,18243,P84017,LADYBARN GROUP PRACTICE,4
913.41,14L,2017-12-01,173,6710,P84018,MAULDETH MEDICAL CENTRE,4
2958.88,14L,2017-12-01,653,25832,P84019,VALENTINE MEDICAL CENTRE,4
2564.61,14L,2017-12-01,532,24020,P84020,PEEL HALL MEDICAL CENTRE,4
2189.35,14L,2017-12-01,493,20609,P84021,THE MAPLES MEDICAL CENTRE,4
1156.8,14L,2017-12-01,247,10089,P84022,KINGSWAY MEDICAL PRACTICE,4
1037.44,14L,2017-12-01,248,12654,P84023,SURREY LODGE PRACTICE,4
2927.84,14L,2017-12-01,690,32278,P84024,BOWLAND MEDICAL PRACTICE,4
1733.89,14L,2017-12-01,510,23333,P84025,ST GEORGE'S MEDICAL CENTRE,4
858.99,14L,2017-12-01,184,9784,P84026,DICKENSON ROAD MEDICAL CENTRE,4
695.96,14L,2017-12-01,256,12150,P84027,WEST POINT MEDICAL CENTRE,4
1851.19,14L,2017-12-01,582,22895,P84028,GORTON MEDICAL CENTRE,4
3297.54,14L,2017-12-01,794,39533,P84029,BENCHILL MEDICAL PRACTICE,4
2976.9,14L,2017-12-01,587,33488,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
1429.09,14L,2017-12-01,305,12988,P84032,DRS HANIF & BANNURU,4
1162.6,14L,2017-12-01,364,14001,P84033,BEACON MEDICAL CENTRE,4
2627.46,14L,2017-12-01,497,19825,P84034,BARLOW MEDICAL CENTRE,4
2383.33,14L,2017-12-01,627,23366,P84035,BODEY MEDICAL CENTRE,4
1113.98,14L,2017-12-01,262,12806,P84037,DR CUNNINGHAM & PARTNERS,4
2391.11,14L,2017-12-01,373,19373,P84038,ASHVILLE SURGERY,4
1022.37,14L,2017-12-01,219,9037,P84039,THE RANGE MEDICAL CENTRE,4
1204.72,14L,2017-12-01,364,15939,P84040,CONRAN MEDICAL CENTRE,4
2009.25,14L,2017-12-01,310,16851,P84041,CORNERSTONE FAMILY PRACTICE,4
1859.07,14L,2017-12-01,364,16804,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
2069.28,14L,2017-12-01,378,20799,P84043,CORNISHWAY GROUP PRACTICE,4
1681.96,14L,2017-12-01,324,14933,P84045,THE PARK MEDICAL CENTRE,4
2553.82,14L,2017-12-01,526,31157,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1600.67,14L,2017-12-01,306,9819,P84047,DROYLSDEN RD FAMILY PRACTICE,4
2168.32,14L,2017-12-01,498,20796,P84048,TREGENNA GROUP PRACTICE,4
3907.07,14L,2017-12-01,992,41772,P84049,THE AVENUE MEDICAL CENTRE,4
825.2,14L,2017-12-01,260,12907,P84050,MOUNT ROAD SURGERY,4
1216.67,14L,2017-12-01,306,12254,P84051,EASTLANDS MEDICAL CENTRE,4
2148.05,14L,2017-12-01,427,21515,P84052,WEST GORTON MEDICAL PRACTICE,4
1284.79,14L,2017-12-01,318,17100,P84053,ASHCROFT SURGERY,4
1363.87,14L,2017-12-01,422,14233,P84054,WHITLEY ROAD MEDICAL CENTRE,4
1024.85,14L,2017-12-01,196,9467,P84055,MERSEYBANK SURGERY,4
547.22,14L,2017-12-01,221,8006,P84056,PRINCESS ROAD SURGERY,4
1693.63,14L,2017-12-01,389,17424,P84059,LIME SQUARE MEDICAL CENTRE,4
1601.64,14L,2017-12-01,320,13176,P84061,BROOKLANDS MEDICAL PRACTICE,4
681.26,14L,2017-12-01,155,5672,P84062,BROOKDALE SURGERY,4
761.7,14L,2017-12-01,193,9967,P84064,NEW ISLINGTON MEDICAL CENTRE,4
626.34,14L,2017-12-01,201,10110,P84065,THE SINGH MEDICAL PRACTICE,4
978.56,14L,2017-12-01,213,10707,P84066,DAVID MEDICAL CENTRE,4
1675.73,14L,2017-12-01,428,20429,P84067,HAZELDENE MEDICAL CENTRE,4
2694.24,14L,2017-12-01,484,20737,P84068,CHORLTON FAMILY PRACTICE,4
1493.44,14L,2017-12-01,293,15940,P84070,NEWTON HEATH MEDICAL CENTRE,4
781.22,14L,2017-12-01,246,7841,P84071,WILBRAHAM SURGERY,4
3290.33,14L,2017-12-01,635,30374,P84072,THE ROBERT DARBISHIRE PRACTICE,4
3895.55,14L,2017-12-01,467,23990,P84074,WELLFIELD MEDICAL CENTRE,4
401.06,14L,2017-12-01,100,4574,P84605,FERNCLOUGH SURGERY,4
772.54,14L,2017-12-01,304,15891,P84611,"DR CHIU, KOH AND GAN",4
1786.73,14L,2017-12-01,253,13187,P84616,MANCHESTER MEDICAL,4
599.91,14L,2017-12-01,179,8074,P84626,WILMSLOW ROAD SURGERY,4
1722.75,14L,2017-12-01,336,13711,P84630,THE ARCH MEDICAL PRACTICE,4
632.67,14L,2017-12-01,139,6288,P84631,ARTANE MEDICAL CENTRE,4
806.26,14L,2017-12-01,139,7237,P84635,THE WHITSWOOD PRACTICE,4
553.87,14L,2017-12-01,168,8361,P84637,DR KHAN'S PRACTICE,4
257.24,14L,2017-12-01,127,4834,P84639,FALLOWFIELD MEDICAL CENTRE,4
971.27,14L,2017-12-01,160,9270,P84640,QUEENS MEDICAL CENTRE,4
818.33,14L,2017-12-01,218,11346,P84644,PARKSIDE SURGERY,4
1145.19,14L,2017-12-01,300,16605,P84645,PARK VIEW MEDICAL CENTRE,4
1387.61,14L,2017-12-01,213,8877,P84650,THE ALEXANDRA PRACTICE,4
645.73,14L,2017-12-01,234,8941,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
1236.8,14L,2017-12-01,259,13602,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
1248.24,14L,2017-12-01,240,10202,P84663,THE NEVILLE FAMILY CENTRE,4
146.66,14L,2017-12-01,65,2173,P84665,AL-SHIFA MEDICAL CENTRE,4
1447.43,14L,2017-12-01,372,15774,P84669,CORNBROOK MEDICAL PRACTICE,4
581.32,14L,2017-12-01,170,6748,P84672,WOODLANDS MEDICAL PRACTICE,4
1845.88,14L,2017-12-01,445,14704,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
2698.38,14L,2017-12-01,693,31198,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
201.55,14L,2017-12-01,79,2794,P84679,WILLOWBANK SURGERY,4
995.08,14L,2017-12-01,161,7497,P84682,BURNAGE HEALTHCARE PRACTICE,4
637.82,14L,2017-12-01,158,5832,P84683,THE DOC'S SURGERY,4
523.03,14L,2017-12-01,157,6839,P84684,JOLLY MEDICAL CENTRE,4
806.3,14L,2017-12-01,202,10879,P84689,LONGSIGHT MEDICAL PRACTICE,4
